address	family	index	addressKind	sourceKinds	labels	readCount	writeCount	charaSeedCount	fileCount	familyOwnerDomain	familyOwnerPath	familyPersistence	familyStatus	mappingAction	sampleEvidence
BASE:0	BASE	0	fixed-index	charaSeed|csvDefinition|erbUsage	1100 | 1200 | 1300 | 1500 | 1600 | 1700 | 1800 | 1900 | 2000 | 2100 | 2200 | 2300 | 2400 | 2500 | 2600 | 2700 | 2800 | 2900 | 3000 | 3500	264	63	109	163	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:4 0,체력
BASE:1	BASE	1	fixed-index	charaSeed|csvDefinition|erbUsage	1000 | 1100 | 1200 | 1300 | 1400 | 1500 | 1600 | 1700 | 1800 | 1900 | 2000 | 2100 | 2200 | 2300 | 2400 | 2500 | 2600 | 2800 | 3000 | 3300	19	33	109	131	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:5 1,기력
BASE:10	BASE	10	fixed-index	csvDefinition|erbUsage	수명	12	5	0	6	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:11 10,수명
BASE:11	BASE	11	fixed-index	charaSeed|csvDefinition|erbUsage	1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 탄생월	13	5	107	112	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:12 11,탄생월
BASE:12	BASE	12	fixed-index	charaSeed|csvDefinition|erbUsage	1 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 2 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27	34	5	107	110	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:13 12,탄생일
BASE:13	BASE	13	fixed-index	charaSeed|csvDefinition|erbUsage	0 | 1 | 18 | 2 | 3 | 4 | 9 | 혈액형	4	5	106	109	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:14 13,혈액형
BASE:2	BASE	2	fixed-index	charaSeed|csvDefinition|erbUsage	10000 | 사정게이지	108	176	1	39	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:6 2,사정게이지
BASE:20	BASE	20	fixed-index	charaSeed|csvDefinition|erbUsage	130 | 139 | 141 | 142 | 143 | 146 | 147 | 148 | 149 | 150 | 151 | 152 | 153 | 154 | 155 | 156 | 157 | 158 | 159 | 160	25	12	106	111	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:15 20,키
BASE:21	BASE	21	fixed-index	charaSeed|csvDefinition|erbUsage	29 | 30 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 49 | 51 | 52 | 54	4	13	106	110	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:16 21,체중
BASE:22	BASE	22	fixed-index	charaSeed|csvDefinition|erbUsage	68 | 69 | 71 | 72 | 74 | 76 | 77 | 78 | 79 | 80 | 81 | 82 | 83 | 84 | 85 | 86 | 87 | 88 | 89 | 90	20	13	105	115	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:17 22,가슴
BASE:23	BASE	23	fixed-index	charaSeed|csvDefinition|erbUsage	49 | 50 | 51 | 52 | 53 | 54 | 55 | 56 | 57 | 58 | 59 | 60 | 61 | 62 | 65 | 허리	4	8	105	109	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:18 23,허리
BASE:24	BASE	24	fixed-index	charaSeed|csvDefinition|erbUsage	61 | 67 | 68 | 70 | 73 | 74 | 75 | 76 | 77 | 78 | 79 | 80 | 81 | 82 | 83 | 84 | 85 | 86 | 87 | 88	2	9	105	109	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:19 24,엉덩이
BASE:3	BASE	3	fixed-index	csvDefinition|erbUsage	출연료	5	6	0	3	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:7 3,출연료
BASE:30	BASE	30	fixed-index	charaSeed|csvDefinition|erbUsage	0 | 10 | 100 | 1000 | 10000 | 1200 | 1300 | 1500 | 1600 | 200 | 2000 | 20000 | 22000 | 300 | 3000 | 30000 | 3200 | 3600 | 400 | 4000	9	9	108	115	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:20 30,출연료
BASE:31	BASE	31	fixed-index	charaSeed|csvDefinition|erbUsage	100 | 110 | 120 | 130 | 140 | 150 | 160 | 170 | 180 | 190 | 200 | 250 | 80 | 매력치	36	91	109	150	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:21 31,매력치
BASE:32	BASE	32	fixed-index	csvDefinition|erbUsage	가슴(소수)	17	6	0	2	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:22 32,가슴(소수)
BASE:33	BASE	33	fixed-index	csvDefinition|erbUsage	허리(소수)	6	4	0	2	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:23 33,허리(소수)
BASE:34	BASE	34	fixed-index	csvDefinition|erbUsage	엉덩이(소수)	6	4	0	2	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:24 34,엉덩이(소수)
BASE:35	BASE	35	fixed-index	erbUsage		6	4	0	1	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/システム関係/SYSTEM_IWS.ERB:406 BASE:35 += U
BASE:4	BASE	4	fixed-index	erbUsage		19	16	0	4	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/指導関係/COMF100.ERB:218 BASE:PLAYER:4 += B
BASE:40	BASE	40	fixed-index	charaSeed|csvDefinition|erbUsage	180 | 190 | 마력	12	6	2	8	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:25 40,마력
BASE:50	BASE	50	fixed-index	charaSeed|csvDefinition|erbUsage	10 | 11 | 15 | 16 | 19 | 20 | 자지사이즈	3	15	7	16	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:26 50,자지사이즈
BASE:60	BASE	60	fixed-index	charaSeed|erbUsage	10	2	5	1	2	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	charaSeed:original-game/CSV/Chara0.csv:12 基礎,60,10
BASE:61	BASE	61	fixed-index	erbUsage		1	0	0	1	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/ＡＶ撮影関係/ITEM_AV.ERB:8 PRINTFORML  현재 소지 메달: {BASE:MASTER:61}개
BASE:7	BASE	7	fixed-index	charaSeed|csvDefinition|erbUsage	10 | 14 | 16 | 18 | 20 | 외견연령	6	16	6	9	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:8 7,외견연령
BASE:8	BASE	8	fixed-index	charaSeed|csvDefinition|erbUsage	3 | 어림연령	20	17	2	5	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:9 8,어림연령
BASE:9	BASE	9	fixed-index	charaSeed|csvDefinition|erbUsage	0 | 13 | 14 | 140 | 15 | 16 | 17 | 170 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 258 | 26 | 27 | 28	146	13	107	143	legacy-adapter	legacy.BASE	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/BASE.csv:10 9,진짜연령
BASENAME:<dynamic>	BASENAME	<dynamic>	dynamic-index	erbUsage	A	2	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	"erbUsage:original-game/ERB/システム関係/SYSTEM_DEBUG.ERB:140 PRINTFORML %CALLNAME:TARGET%의 %조사처리(BASENAME:A,""는"")% {BASE:A}입니다."
BASENAME	BASENAME		family-declaration	variableSize		0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	variableSize:original-game/CSV/VariableSize.CSV:None BASENAME,100
BASENAME:0	BASENAME	0	fixed-index	csvDefinition	체력	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:4 0,체력
BASENAME:1	BASENAME	1	fixed-index	csvDefinition	기력	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:5 1,기력
BASENAME:10	BASENAME	10	fixed-index	csvDefinition	수명	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:11 10,수명
BASENAME:11	BASENAME	11	fixed-index	csvDefinition	탄생월	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:12 11,탄생월
BASENAME:12	BASENAME	12	fixed-index	csvDefinition	탄생일	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:13 12,탄생일
BASENAME:13	BASENAME	13	fixed-index	csvDefinition	혈액형	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:14 13,혈액형
BASENAME:2	BASENAME	2	fixed-index	csvDefinition	사정게이지	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:6 2,사정게이지
BASENAME:20	BASENAME	20	fixed-index	csvDefinition	키	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:15 20,키
BASENAME:21	BASENAME	21	fixed-index	csvDefinition	체중	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:16 21,체중
BASENAME:22	BASENAME	22	fixed-index	csvDefinition	가슴	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:17 22,가슴
BASENAME:23	BASENAME	23	fixed-index	csvDefinition	허리	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:18 23,허리
BASENAME:24	BASENAME	24	fixed-index	csvDefinition	엉덩이	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:19 24,엉덩이
BASENAME:3	BASENAME	3	fixed-index	csvDefinition	출연료	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:7 3,출연료
BASENAME:30	BASENAME	30	fixed-index	csvDefinition	출연료	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:20 30,출연료
BASENAME:31	BASENAME	31	fixed-index	csvDefinition	매력치	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:21 31,매력치
BASENAME:32	BASENAME	32	fixed-index	csvDefinition	가슴(소수)	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:22 32,가슴(소수)
BASENAME:33	BASENAME	33	fixed-index	csvDefinition	허리(소수)	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:23 33,허리(소수)
BASENAME:34	BASENAME	34	fixed-index	csvDefinition	엉덩이(소수)	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:24 34,엉덩이(소수)
BASENAME:40	BASENAME	40	fixed-index	csvDefinition	마력	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:25 40,마력
BASENAME:50	BASENAME	50	fixed-index	csvDefinition	자지사이즈	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:26 50,자지사이즈
BASENAME:7	BASENAME	7	fixed-index	csvDefinition	외견연령	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:8 7,외견연령
BASENAME:8	BASENAME	8	fixed-index	csvDefinition	어림연령	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:9 8,어림연령
BASENAME:9	BASENAME	9	fixed-index	csvDefinition	진짜연령	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/BASE.csv:10 9,진짜연령
BOUGHT	BOUGHT		family-declaration	erbUsage|variableSize		42	4	0	3	shop	session.shop.selectedItemId	session	mapped	map-session-state	variableSize:original-game/CSV/VariableSize.CSV:None BOUGHT,1000
C	C		family-declaration	erbUsage|variableSize		1111	661	0	90	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	variableSize:original-game/CSV/VariableSize.CSV:None C,1000
CALLNAME:<dynamic>	CALLNAME	<dynamic>	dynamic-index	erbUsage	(GETCHARA(F)) | (LOCAL:1) | (LOCAL:10) | (LOCAL:4) | ARG | ASSI | B | C | COUNT | C_NUM | F | L | LOCAL | MASTER | PLAYER | RESULT | T | TARGET | X | Y	1815	5	0	138					define-pattern-mapping	"erbUsage:original-game/ERB/ZNAME.ERB:1272 RETURNF 조사선택(CALLNAME:MASTER, ""는"")"
CALLNAME:0	CALLNAME	0	fixed-index	charaIdentity	당신	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara0.csv:3 呼び名,당신,
CALLNAME:1	CALLNAME	1	fixed-index	charaIdentity	카나데	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara01_宮間かなで.csv:3 呼び名,카나데,,
CALLNAME:10	CALLNAME	10	fixed-index	charaIdentity	카논	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara10_桐生歌音.csv:3 呼び名,카논,
CALLNAME:100	CALLNAME	100	fixed-index	charaIdentity	아야카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara100_後藤彩香.csv:3 呼び名,아야카,,
CALLNAME:101	CALLNAME	101	fixed-index	charaIdentity	린카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara101_柑野凛佳.csv:3 呼び名,린카,,
CALLNAME:102	CALLNAME	102	fixed-index	charaIdentity	미사	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara102_篠崎聖沙.csv:3 呼び名,미사,,
CALLNAME:103	CALLNAME	103	fixed-index	charaIdentity	미시즈	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara103_椎名海静.csv:3 呼び名,미시즈,,
CALLNAME:104	CALLNAME	104	fixed-index	charaIdentity	엘리아	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara104_エルファリア・ロココ・ラーグラーデ.csv:3 呼び名,엘리아,
CALLNAME:105	CALLNAME	105	fixed-index	charaIdentity	미나	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara105_ミーナ・クレイン.csv:3 呼び名,미나,,
CALLNAME:106	CALLNAME	106	fixed-index	charaIdentity	사치	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara106_槇原さち.csv:3 呼び名,사치,
CALLNAME:107	CALLNAME	107	fixed-index	charaIdentity	히메노	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara107_赤坂姫乃.csv:3 呼び名,히메노,
CALLNAME:108	CALLNAME	108	fixed-index	charaIdentity	타마키	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara108_桜野環.csv:3 呼び名,타마키,
CALLNAME:109	CALLNAME	109	fixed-index	charaIdentity	마르티나	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara109_マルチナ・パラディスス.csv:3 呼び名,마르티나,
CALLNAME:11	CALLNAME	11	fixed-index	charaIdentity	이쿠미	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara11_須野郁美.csv:3 呼び名,이쿠미,
CALLNAME:12	CALLNAME	12	fixed-index	charaIdentity	미츠키	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara12_後藤光希.csv:3 呼び名,미츠키,
CALLNAME:120	CALLNAME	120	fixed-index	charaIdentity	호카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara120_操辻蜂香.csv:3 呼び名,호카,
CALLNAME:121	CALLNAME	121	fixed-index	charaIdentity	미스티	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara121_ミスティ・ブラウン.csv:3 呼び名,미스티,
CALLNAME:13	CALLNAME	13	fixed-index	charaIdentity	아유무	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara13_榊あゆむ.csv:3 呼び名,아유무,
CALLNAME:14	CALLNAME	14	fixed-index	charaIdentity	이즈키	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara14_御弦伊月.csv:3 呼び名,이즈키,
CALLNAME:15	CALLNAME	15	fixed-index	charaIdentity	하루노	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara15_雛見春乃.csv:3 呼び名,하루노,
CALLNAME:150	CALLNAME	150	fixed-index	charaIdentity	유키	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara150_佐倉由希.csv:3 呼び名,유키,,
CALLNAME:151	CALLNAME	151	fixed-index	charaIdentity	노에미	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara151_小鳥遊乃絵美.csv:3 呼び名,노에미,,
CALLNAME:152	CALLNAME	152	fixed-index	charaIdentity	아유미	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara152_新堂あゆみ.csv:3 呼び名,아유미,,
CALLNAME:16	CALLNAME	16	fixed-index	charaIdentity	에리카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara16_美咲エリカ.csv:3 呼び名,에리카,
CALLNAME:17	CALLNAME	17	fixed-index	charaIdentity	미이	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara17_宮間未依.csv:3 呼び名,미이,
CALLNAME:18	CALLNAME	18	fixed-index	charaIdentity	렌카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara18_恋歌・ロックウェル.csv:3 呼び名,렌카,
CALLNAME:19	CALLNAME	19	fixed-index	charaIdentity	히토미쨩	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara19_ヒトミちゃん.csv:3 呼び名,히토미쨩,
CALLNAME:190	CALLNAME	190	fixed-index	charaIdentity	스즈카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara190_涼本鈴華.csv:3 呼び名,스즈카,,
CALLNAME:191	CALLNAME	191	fixed-index	charaIdentity	사츠키	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara191_永江桜月.csv:3 呼び名,사츠키,,
CALLNAME:192	CALLNAME	192	fixed-index	charaIdentity	미호	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara192_宇野未歩.csv:3 呼び名,미호,,
CALLNAME:2	CALLNAME	2	fixed-index	charaIdentity	미노리	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara02_佐々木美乃里.csv:3 呼び名,미노리,,
CALLNAME:20	CALLNAME	20	fixed-index	charaIdentity	마리	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara20_赤羽真理.csv:3 呼び名,마리,
CALLNAME:200	CALLNAME	200	fixed-index	charaIdentity	아이샤	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara200_アイーシャ・アルハズラッド.csv:3 呼び名,아이샤,,
CALLNAME:201	CALLNAME	201	fixed-index	charaIdentity	아스카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara201_アスカ.csv:3 呼び名,아스카,
CALLNAME:202	CALLNAME	202	fixed-index	charaIdentity	안즈	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara202_小野原あんず.csv:3 呼び名,안즈,,
CALLNAME:203	CALLNAME	203	fixed-index	charaIdentity	미야	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara203_高階美夜.csv:3 呼び名,미야,,
CALLNAME:204	CALLNAME	204	fixed-index	charaIdentity	토코	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara204_和泉透子.csv:3 呼び名,토코,,
CALLNAME:205	CALLNAME	205	fixed-index	charaIdentity	하루미	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara205_高屋敷春海.csv:4 呼び名,하루미,,
CALLNAME:206	CALLNAME	206	fixed-index	charaIdentity	시온	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara206_鏑木紫苑.csv:3 呼び名,시온,,
CALLNAME:207	CALLNAME	207	fixed-index	charaIdentity	미치루	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara207_両島みちる..csv:4 呼び名,미치루,,
CALLNAME:208	CALLNAME	208	fixed-index	charaIdentity	릿카	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara208_春日律花.csv:3 呼び名,릿카,,
CALLNAME:209	CALLNAME	209	fixed-index	charaIdentity	미쿠	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara209_上坂美紅.csv:3 呼び名,미쿠,,
CALLNAME:21	CALLNAME	21	fixed-index	charaIdentity	미나토	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara21_長谷川湊.csv:3 呼び名,미나토,
CALLNAME:210	CALLNAME	210	fixed-index	charaIdentity	노에루	0	0	1	1					needs-review	charaIdentity:original-game/CSV/Chara210_碧野乃衣瑠.csv:3 呼び名,노에루,,
